expeditionCode,materialSampleID,photographer,OriginalUrl
IRLA_ARMS_June_2009,BIRL_0165,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1316.jpg
IRLA_ARMS_June_2009,BIRL_0166,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1254.jpg
IRLA_ARMS_June_2009,BIRL_0166,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1311.jpg
IRLA_ARMS_June_2009,BIRL_0166,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1312.jpg
IRLA_ARMS_June_2009,BIRL_0166,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1313.jpg
IRLA_ARMS_June_2009,BIRL_0167,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1306.jpg
IRLA_ARMS_June_2009,BIRL_0167,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1307.jpg
IRLA_ARMS_June_2009,BIRL_0167,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1308.jpg
IRLA_ARMS_June_2009,BIRL_0167,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1309.jpg
IRLA_ARMS_June_2009,BIRL_0167,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1310.jpg
IRLA_ARMS_June_2009,BIRL_0168,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1305.jpg
IRLA_ARMS_June_2009,BIRL_0169,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1302.jpg
IRLA_ARMS_June_2009,BIRL_0169,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1303.jpg
IRLA_ARMS_June_2009,BIRL_0169,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1304.jpg
IRLA_ARMS_June_2009,BIRL_0017,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0810+1072.jpg
IRLA_ARMS_June_2009,BIRL_0017,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0810+1073.jpg
IRLA_ARMS_June_2009,BIRL_0170,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1300.jpg
IRLA_ARMS_June_2009,BIRL_0170,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1301.jpg
IRLA_ARMS_June_2009,BIRL_0171,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1296.jpg
IRLA_ARMS_June_2009,BIRL_0171,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1298.jpg
IRLA_ARMS_June_2009,BIRL_0171,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1299.jpg
IRLA_ARMS_June_2009,BIRL_0172,Chris Meyer,https://photos.geome-db.org/biocodephotos/4444+4444+0910+1293.jpg
